GICS industry group,ASX Code,Type,30/09/2017,30/09/2016,30/09/2015,30/09/2014
Materials,SUH,Others,56.382,164.67,164.67,145.22
Materials,SVM,Others,0,0,0,0
Utilities,SKI,Others,0,0,0,0
Telecommunication Services,SPK,Others,0,0,0,0
Materials,SEI,Others,791.751,631.024,1493.182,2531.55
Retailing,SFH,Others,62444,96600,102743,83401
Materials,SPX,Others,0.57,115.624,107.029,210.613
Technology Hardware & Equipment,SP3,Others,0,0,0,0
Telecommunication Services,SDA,Others,46583,10793,9295,7434
Not Applic,SEC,Others,0,0,0,0
Capital Goods,SRS,Others,9522,10150,12679,15937
Telecommunication Services,ST1,Others,15.67,15.67,15.67,15.67
Materials,SPI,Others,9,9,7,11
Software & Services,SFI,Others,92.385,2416.284,1294.879,1294.879
Software & Services,SHO,Others,0,0,0,0
Commercial & Professional Services,SPO,Others,153600,165800,124400,179900
Software & Services,SBX,Others,0,0,0,0
Diversified Financials,SFL,Others,949.177,1035.263,870.715,415.493
Automobiles & Components,SIX,Others,6.101,1.152,72.938,71.589
Capital Goods,SRG,Others,12336,11856,10980,10348
Materials,SBM,Others,3135,852,15655,1804
Materials,SGQ,Others,2339.861,1326.267,797.715,797.715
Energy,SMR,Others,14359,5226,3991,1247
Household & Personal Products,S66,Others,775.303,1139.513,972.136,0
Technology Hardware & Equipment,STL,Others,78.444,78.444,78.444,78.444
"Pharmaceuticals, Biotechnology & Life Sciences",SPL,Others,0,0,0,0
Energy,GAS,Others,0,0,0,0
Materials,SVY,Others,0,0,0,0
Insurance,SDF,Others,0,0,0,0
Capital Goods,SST,Others,166083,154591,175156,162269
Materials,SRZ,Others,0,352.877,240.274,833.612
"Pharmaceuticals, Biotechnology & Life Sciences",SCU,Others,0,0,0,21635
"Food, Beverage & Tobacco",SBI,Others,2184,1802,613,1706
Class Pend,SFS,Others,0,0,0,0
Real Estate,SGP,Others,0,0,0,0
Capital Goods,SKS,Others,1311.268,1096.411,9.536,9.536
Materials,SHK,Others,720.799,971.097,1156.802,1659.286
Materials,SWJ,Others,613,208,531.207,289.2
Retailing,SRY,Others,1602.204,1640.978,1743.65,1309.461
Materials,STA,Others,488.524,552.475,868.162,593.326
Energy,SXA,Others,35.45,531.224,1.201,1.201
Diversified Financials,SOR,Others,61.826,57.837,78.17,66.146
Materials,SER,Others,32.968,36.894,62.22,95.088
Materials,SMC,Others,0,0,0,2.489
Software & Services,SGO,Others,549.094,4858.308,10936.203,12752.844
Energy,STX,Others,2549,1282,5611,485
Materials,SRK,Others,0,0,0,0
Technology Hardware & Equipment,SMN,Others,0,0,0,0
Consumer Services,SGU,Others,1365.613,741.323,676.244,1233.611
"Pharmaceuticals, Biotechnology & Life Sciences",SUD,Others,1081.961,1031.35,1963.618,1980.692
Class Pend,SDC,Others,0,0,0,0
Materials,SUM,Others,701,732,732,732
Health Care Equipment & Services,SNZ,Others,0,0,0,0
Energy,SMM,Others,0,0,0,0
Energy,SUR,Others,0,0,0,0
Retailing,SBB,Others,0,0,0,4864.612
Insurance,SUN,Others,2268000,2031000,2170000,1962000
Energy,SEA,Others,2894,12761,15256,11009
Materials,SDL,Others,382.818,740.866,963.645,1011.671
Real Estate,SDG,Others,2019,1452,3612,2605
Materials,STM,Others,0,0,0,0
Not Applic,SVS,Others,30.65,34.96,42.023,33.07
Retailing,SUL,Others,100,500,500,9500
Materials,SUP,Others,31.62,32.17,596.133,385.337
Materials,SPQ,Others,0,0,0,0
Telecommunication Services,SLC,Others,0,0,0,0
Retailing,SNL,Others,7906,7866,8227,7564
Materials,SRN,Others,0,0,0,0
Retailing,SRF,Others,0,0,0,0
Materials,SWK,Others,10685,9355,11281,11375
Technology Hardware & Equipment,SW1,Others,0,0,0,0
Transportation,SYD,Others,27800,24600,24000,23600
Materials,SL1,Others,0,0,8.325,0.2
Materials,SMD,Others,0,0,0,0
Commercial & Professional Services,SOP,Others,302.151,856.227,2157.26,3074.947
Energy,SYS,Others,39.789,36.248,305.567,227.483
"Food, Beverage & Tobacco",SM1,Others,0,0,0,0
Software & Services,SYT,Others,997.208,548.849,548.849,548.849
Materials,SYR,Others,3273,2261,2170,2170
Consumer Services,TAH,Others,488200,471700,479200,460400
Diversified Financials,TAG,Others,3736,3097,3974,3751
Materials,TLG,Others,408.345,519.747,444.93,273.883
Materials,TLM,Others,249,241,241,241
Energy,TPD,Others,0,216.371,79.898,7.341
Energy,TMK,Others,0,23.194,23.194,3.784
Consumer Durables & Apparel,TWD,Others,2631,2668,2962,2152
Materials,TAM,Others,50,1774,1105,170
Materials,TNO,Others,0.06,0,0,0
Materials,TRL,Others,0,0,0,0
Materials,TAO,Others,0,0,0,0
Energy,TAP,Others,1135,2238,2249,2729
Energy,TEX,Others,61.04,71.17,192.843,202.565
Materials,TAR,Others,68.746,66.419,141.221,138.932
"Food, Beverage & Tobacco",TFL,Others,2109,484,211,464.161
Materials,TAS,Others,1735.4,889.829,1435.623,391.639
"Food, Beverage & Tobacco",TGR,Others,17339,14916,17224,13891
Consumer Services,TTS,Others,0,0,0,0
Materials,TAW,Others,0,0,1.502,19.601
"Pharmaceuticals, Biotechnology & Life Sciences",TDL,Others,0,0,0,0
Media,TMP,Others,0,0,0,0
Diversified Financials,TCN,Others,266.683,270.95,268.475,163.366
Materials,TMT,Others,0,0,0,0
Software & Services,TNE,Others,0,0,0,0
"Food, Beverage & Tobacco",TGH,Others,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",TLX,Others,0,0,0,0
Telecommunication Services,TLS,Others,3191000,2874000,2922000,2664000
Retailing,TPW,Others,2556,2252,985,985
Diversified Financials,TGG,Others,0,0,0,0
Commercial & Professional Services,TPP,Others,6361.151,6884.467,17358.165,7214.382
Energy,TER,Others,5819.866,2185.261,4705.188,7439.408
Materials,TMX,Others,104.286,13.975,13.975,13.975
Materials,TZN,Others,351,910,458,996
Software & Services,TNT,Others,984.712,384.517,267.01,106
Class Pend,TES,Others,0,0,0,0
"Food, Beverage & Tobacco",A2M,Others,25193,18744,22242,15660
Real Estate,AU1,Others,926.849,747.062,612.063,445.634
Consumer Services,TBH,Others,162.103,90.62,5.698,5.698
Software & Services,CGL,Others,0,0,0,0
Software & Services,DXN,Others,0,0,0,0
"Food, Beverage & Tobacco",FOD,Others,0,0,123.013,31.81
Commercial & Professional Services,GO2,Others,0,0,834.408,0
"Pharmaceuticals, Biotechnology & Life Sciences",THC,Others,0,17.178,0,0
Retailing,PGR,Others,3137,692,491,505
Retailing,TRS,Others,0,0,0,0
Consumer Services,SGR,Others,646700,620600,598100,495900
Consumer Services,TNK,Others,1465,1292,1567,1012.8
Materials,TMZ,Others,28.172,34.303,120.463,83.785
Materials,THR,Others,0,0,0,0
Retailing,TGA,Others,17524,19770,20646,22451
Not Applic,TOP,Others,0,0,0,0
Not Applic,TEK,Others,0,0,0,288.808
Class Pend,TPS,Others,789.816,117.301,117.301,62.986
Software & Services,THD,Others,133.416,18.716,26.82,0
Materials,THX,Others,412.506,85.957,323.766,323.766
Real Estate,TIA,Others,1074,1042,1719,1734
Materials,TPO,Others,31.752,247.137,86.382,77.847
"Food, Beverage & Tobacco",TB8,Others,689.928,689.928,689.928,0
Materials,TIE,Others,496.374,420.346,490.126,0
Materials,TGS,Others,0,0,0,0
Materials,TIG,Others,744,583,583,583
Software & Services,TKF,Others,508.843,122.01,0.745,0
Utilities,TLT,Others,14804,10283,9133,0
Utilities,TML,Others,0,0,0,0
Software & Services,TNY,Others,227.292,606.607,430.283,46.587
Materials,TTM,Others,278,150,92,70
Materials,TSL,Others,0,0,0,0
Materials,TTT,Others,0,0,0,0
Energy,TOU,Others,1218.359,942.526,939.507,840.262
Materials,TNG,Others,0,0,0,0
Materials,TIN,Others,0,0,0,43.389
Materials,TRT,Others,0,0,0,0
Software & Services,TOM,Others,0,0,0,0
Materials,TTW,Others,0,0,580.098,535.225
Materials,TNR,Others,0,0,19.476,13.793
Energy,TOE,Others,20.841,347.403,1507.637,1454.413
Consumer Services,TFG,Others,72.037,175.476,84.544,156.462
Insurance,TWR,Others,0,0,0,0
Telecommunication Services,TPC,Others,0,0,0,0
Telecommunication Services,TPM,Others,188200,193600,70300,52000
"Pharmaceuticals, Biotechnology & Life Sciences",TPE,Others,1032.95,875.507,750.707,454.252
Retailing,TME,Others,9248,9334,8107,7060
Health Care Equipment & Services,TTC,Others,0,0,0,3
Transportation,TTI,Others,1489,1899,1873,1598
Materials,TKL,Others,188.85,188.85,209,188
Software & Services,TSN,Others,849.386,579.099,494.287,547.09
Diversified Financials,TTL,Others,23.098,23.098,22.049,0.662
Consumer Services,TCO,Others,15877.003,14248.561,13581.003,13644.104
Transportation,TCL,Others,0,0,0,0
"Food, Beverage & Tobacco",TWE,Others,29600,20100,42600,405100
Materials,TKM,Others,429.281,498.316,417.52,4.195
Energy,TEG,Others,369.161,369.161,369.161,5149.834
Materials,TBR,Others,79.382,1.531,3.666,40.905
Materials,TMG,Others,0,0,0,0
Software & Services,TGO,Others,5900,5300,6100,0
Energy,TNP,Others,271.723,271.723,1007.82,685.92
Materials,TON,Others,0,0,9.689,18.163
Materials,TRY,Others,416,866,866,7575
Materials,TRM,Others,0,0,0,0
Consumer Services,TAU,Others,0,0,0,0
Retailing,TTA,Others,602.104,716.701,932.17,1291.569
Materials,TGN,Others,48.122,495.774,98.853,198.83
Diversified Financials,TRA,Others,11445,13639,11174,9370
Software & Services,TV2,Others,0,0,0,0
Materials,TYK,Others,0,0,0,0
Materials,TYX,Others,120.886,152.498,62.566,142.792
Technology Hardware & Equipment,TZL,Others,1595,1234,1233,1356
Consumer Services,UCW,Others,975.827,343.081,33.587,411.054
Energy,UIL,Others,0,0,0,0
Real Estate,UUL,Others,0,0.987,0.987,0.987
Capital Goods,UTR,Others,0,0,0,0
Real Estate,URW,Others,78900,86200,73700,72900
Telecommunication Services,UNL,Others,1376.068,877.743,459.171,463.594
Real Estate,UOS,Others,89919,85202,78649,65101
Capital Goods,UBL,Others,0,0,0,0
Health Care Equipment & Services,UBI,Others,0,0,0,0
Energy,UNV,Others,2521,4119,331,331
Software & Services,UPD,Others,0,0,0,0
Energy,USA,Others,0,0,0,0
Not Applic,URB,Others,0,0,0,0
Software & Services,UBN,Others,1443.778,569.184,220.731,287.513
Real Estate,URF,Others,85.425,171.811,473.489,92.625
Not Applic,USR,Others,0,0,0,0
Health Care Equipment & Services,UCM,Others,0,0,0,0
Capital Goods,UUV,Others,0,0,0,0
Energy,VMX,Others,1047,1445,1591,1288
Materials,VAL,Others,230.671,191.794,0.948,0.948
Materials,VAN,Others,1364.097,1254.821,1414.864,1682.086
Materials,VAR,Others,387.326,337.789,165.599,767.324
Software & Services,VLT,Others,289.078,536.712,623.963,623.963
Capital Goods,VMG,Others,376,735,2163,2163
Materials,VEC,Others,77.939,27.203,161.195,109.994
"Pharmaceuticals, Biotechnology & Life Sciences",VBS,Others,0,158.816,36.469,1334.656
Capital Goods,VEE,Others,1397.622,1446.289,1296.528,1295.108
Real Estate,VP7,Others,178.269,30.407,473.255,255.961
Software & Services,VPC,Others,185.346,185.079,50.865,243.933
Materials,VRX,Others,447.272,312.579,331.781,516.832
Materials,VMS,Others,0,197.98,793.922,793.922
Materials,VXR,Others,195.417,27.421,2462.332,852.296
Materials,VMC,Others,0,0,0,0
Materials,VRM,Others,5.631,276.959,913.055,966.516
Software & Services,VRI,Others,133.096,76.444,85.388,68.594
Commercial & Professional Services,VRS,Others,0,0,0,0
Not Applic,VG1,Others,0,0,0,0
Consumer Services,VIA,Others,0,0,0,0
Real Estate,VCX,Others,33000,38000,35800,10000
Software & Services,VIG,Others,0,0,627.942,627.942
Materials,VIC,Others,0,0,0,0
Materials,VII,Others,0,0,0,0
Materials,VKA,Others,301.73,173.413,259.238,75.98
Real Estate,VLW,Others,2427,1159,44,44
Media,VRL,Others,41074,46213,4695,8717
Energy,VMY,Others,6182.45,1215.702,1215.702,1215.702
Transportation,VAH,Others,516900,531600,456600,431300
Health Care Equipment & Services,VRT,Others,13776,12954,12188,9668
Health Care Equipment & Services,VTI,Others,0,0,0,0
Software & Services,VGL,Others,0,0,0,0
Retailing,VTG,Others,22659.367,23248,4253,2098
"Pharmaceuticals, Biotechnology & Life Sciences",VLS,Others,411,164,230,55
Materials,VML,Others,0,0,0,0
Class Pend,VEA,Others,4123600,4177100,4273400,0
Real Estate,VVR,Others,0,0,0,0
Capital Goods,VIV,Others,902.76,760.313,319.431,182.042
Automobiles & Components,VMT,Others,76.428,27.694,27.694,486.094
Telecommunication Services,VOC,Others,0,0,0,0
Not Applic,VPG,Others,0,0,0,0
Health Care Equipment & Services,VHT,Others,723,208,96,793.913
Utilities,VPR,Others,361.959,959.491,2428.512,501.974
Materials,VRC,Others,423.003,203.66,19.33,36.677
Software & Services,VIP,Others,0,0,0,5507.668
Telecommunication Services,VN8,Others,501.371,249.55,304.006,337.113
Materials,VYS,Others,0,0,0,0
Materials,WGN,Others,2300,2300,2300,0
Materials,WKT,Others,92.869,54.681,73.762,108.703
Diversified Financials,WAA,Others,0,0,0,0
Diversified Financials,WAM,Others,11160.921,1715.905,2968.441,2311.02
Not Applic,WGB,Others,0,0,0,0
Not Applic,WLE,Others,0,0,0,0
Not Applic,WMI,Others,890,623,1198,777
Diversified Financials,WAX,Others,0,0,0,0
Software & Services,WGL,Others,583.43,128.871,13.019,100.319
Energy,SOL,Others,7019,13313,8591,6900
Consumer Durables & Apparel,WAT,Others,7401,6977,8951,8636
Not Applic,WGF,Others,0,0,0,0
Not Applic,WMK,Others,0,0,0,0
Capital Goods,WTP,Others,331,2009,60,2023
"Food, Beverage & Tobacco",WHA,Others,0,0,0,0
Materials,WAL,Others,164.711,345.573,298.028,181.369
Class Pend,WQG,Others,0,0,0,0
Not Applic,WDE,Others,0,0,0,0
Retailing,WEB,Others,9331,7182,1927,3497
"Food, Beverage & Tobacco",WBA,Others,81.6,66,258,2151
Materials,WBT,Others,0,0,0,0
"Food, Beverage & Tobacco",WLD,Others,1065,1223,637,9494
Commercial & Professional Services,WLL,Others,4179,4364,3396,3198
Food & Staples Retailing,WES,Others,2931000,2702000,2562000,2793000
Materials,WAF,Others,0,0,0,0
Materials,WWI,Others,0,0,0,0
Materials,WSA,Others,1227,767,725,764
Materials,WGX,Others,3892.061,4972.62,2116.003,1891.114
Not Applic,WIC,Others,89.834,73.038,74.994,70.484
Banks,WBC,Others,333000,325000,337000,331000
Materials,WSI,Others,0,0,0,0
Materials,WCN,Others,1387.264,1190.811,986.172,824.681
Energy,WEC,Others,1414,1595,3158,2607
Materials,WRM,Others,0,0,0,0
Energy,WBE,Others,675.968,828.22,81.327,1981.714
Diversified Financials,WHF,Others,0,0,0,0
Energy,WHC,Others,4970,3117,2703,5361
Retailing,WHK,Others,0,0,0,0
"Food, Beverage & Tobacco",WOA,Others,0,0,0,0
Energy,WEL,Others,56.398,117.113,171.95,299.735
Utilities,WND,Others,0,0,568.886,692.081
"Food, Beverage & Tobacco",WNR,Others,0,0,0,0
Food & Staples Retailing,WQW,Others,0,0,0,0
Materials,WFE,Others,156.273,100.239,102.192,36.791
Software & Services,WTC,Others,0,0,0,0
Diversified Financials,WZR,Others,2129.29,3593.871,3512.597,0
Materials,WLF,Others,1146.941,222.96,49.008,375.602
Energy,WOF,Others,196.43,241.268,182.693,370.427
Materials,WLC,Others,36957,24637,1301,2127
Technology Hardware & Equipment,WMC,Others,0,1,204,204
Energy,WPL,Others,69000,125000,80000,15000
Food & Staples Retailing,WOW,Others,244200,275500,270100,242700
Materials,WML,Others,0,0,0,0
Technology Hardware & Equipment,WRR,Others,566.622,433.496,1224.623,819.933
Software & Services,WNS,Others,0,0,0,0
Energy,WOR,Others,0,0,0,0
Materials,WPG,Others,490,54,54,175
Media,WPP,Others,0,0,0,0
Materials,XAM,Others,3208,2651,3632,3398
Commercial & Professional Services,XIP,Others,28048,11077,1211.633,7474
Software & Services,XRO,Others,1427,1128,758,423
Consumer Durables & Apparel,XPD,Others,62.083,54.6,43.529,28.493
Software & Services,XPE,Others,1521.709,115.643,22.783,279.081
Software & Services,XF1,Others,0,0,0,0.381
Capital Goods,XRF,Others,781.415,608.389,452.515,450.171
Energy,XST,Others,198.541,116.371,60.077,79.409
Media,XTD,Others,374.747,271.9,149.758,20.945
Capital Goods,XTE,Others,74.067,50.59,60.453,48.584
Media,XTV,Others,0,0,0,0
Energy,YAL,Others,378000,159000,144300,188000
Diversified Financials,YBR,Others,0,0,0,0
Software & Services,YOJ,Others,563.02,563.02,0,0
"Food, Beverage & Tobacco",YOW,Others,8.898,22.028,2.355,2.355
Commercial & Professional Services,YPB,Others,1452,851,560,552
Energy,ZEL,Others,3000,2000,7000,3000
Class Pend,ZGZ,Others,4.855,4.027,0,0
Materials,ZAM,Others,0,0,0,0
Materials,ZGM,Others,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ZLD,Others,35.882,35.882,0,0
Health Care Equipment & Services,ZNT,Others,1173.361,211.65,61.223,61.223
Utilities,ZEN,Others,1688,1258,1288.525,74.582
Materials,ZNC,Others,233.809,136.104,149.371,38.662
Energy,ZTA,Others,0,0,0,0
Not Applic,ZER,Others,0,0,0,0
Energy,ZEU,Others,0.284,12.847,3.922,19.183
Not Applic,XQL,Others,3704,3101,5298,4501
Banks,CBA,Others,691000,702000,676000,626000
Diversified Financials,Z1P,Others,422.36,176.291,176.291,146.575
Capital Goods,ZGL,Others,15852,9778,13328,11410
Materials,ZIM,Others,5609,4142,37610,20050
Telecommunication Services,ZIP,Others,0,0,0,0
Materials,ZMI,Others,0,0,0,0
Materials,ZNO,Others,4.373,28.755,0,0
Software & Services,ZYB,Others,319.819,266.79,13.231,13.231
Banks,NAB,Preferred stock and other adjustments,0,0,0,0
Software & Services,MOQ,Preferred stock and other adjustments,0,0,0,0
Software & Services,1PG,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,ONT,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,1ST,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,T3D,Preferred stock and other adjustments,0,0,0,0
Real Estate,TGP,Preferred stock and other adjustments,0,0,0,0
Not Applic,TOT,Preferred stock and other adjustments,0,0,0,0
Energy,TDO,Preferred stock and other adjustments,0,0,0,0
Materials,DDD,Preferred stock and other adjustments,0,0,0,0
Consumer Services,3PL,Preferred stock and other adjustments,0,0,0,0
Semiconductors & Semiconductor Equipment,4DS,Preferred stock and other adjustments,0,0,0,0
Telecommunication Services,5GN,Preferred stock and other adjustments,0,0,0,0
Energy,88E,Preferred stock and other adjustments,0,0,0,0
Software & Services,8CO,Preferred stock and other adjustments,0,0,0,0
Diversified Financials,8IH,Preferred stock and other adjustments,0,0,0,0
Not Applic,8EC,Preferred stock and other adjustments,0,0,0,0
Software & Services,9SP,Preferred stock and other adjustments,0,0,0,0
Retailing,NNW,Preferred stock and other adjustments,0,0,0,0
Energy,ACB,Preferred stock and other adjustments,0,0,0,0
Materials,ARI,Preferred stock and other adjustments,0,0,0,0
Energy,BCL,Preferred stock and other adjustments,0,0,0,0
Diversified Financials,AYI,Preferred stock and other adjustments,0,0,0,0
Real Estate,ABP,Preferred stock and other adjustments,0,0,0,0
Energy,ABL,Preferred stock and other adjustments,0,0,0,0
Not Applic,AEG,Preferred stock and other adjustments,0,0,0,0
"Food, Beverage & Tobacco",ABT,Preferred stock and other adjustments,0,0,0,0
Energy,AJC,Preferred stock and other adjustments,0,0,0,0
Consumer Services,AKG,Preferred stock and other adjustments,0,0,0,0
Not Applic,AX8,Preferred stock and other adjustments,0,0,0,0
Retailing,AX1,Preferred stock and other adjustments,0,0,0,0
Materials,ACS,Preferred stock and other adjustments,0,0,0,0
Not Applic,ACQ,Preferred stock and other adjustments,0,0,0,0
Capital Goods,ACF,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ACR,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ACW,Preferred stock and other adjustments,0,0,0,0
Materials,AIV,Preferred stock and other adjustments,0,0,0,0
Software & Services,ADA,Preferred stock and other adjustments,0,0,0,0
Retailing,ADH,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",1AD,Preferred stock and other adjustments,0,0,0,0
Energy,ADD,Preferred stock and other adjustments,0,0,0,0
Media,AAU,Preferred stock and other adjustments,0,0,0,0
Materials,ABC,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,ADR,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,AHZ,Preferred stock and other adjustments,0,0,0,0
Materials,ADY,Preferred stock and other adjustments,0,0,0,0
Materials,ADT,Preferred stock and other adjustments,0,0,0,0
Software & Services,ADJ,Preferred stock and other adjustments,0,0,0,0
Materials,ANO,Preferred stock and other adjustments,0,0,0,0
Automobiles & Components,ABV,Preferred stock and other adjustments,0,0,0,0
Diversified Financials,ASW,Preferred stock and other adjustments,0,0,0,0
Energy,ADX,Preferred stock and other adjustments,0,0,0,0
Software & Services,AER,Preferred stock and other adjustments,0,0,0,0
Materials,AML,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,AEI,Preferred stock and other adjustments,0,0,0,0
Materials,AIS,Preferred stock and other adjustments,0,0,0,0
Energy,AFR,Preferred stock and other adjustments,0,0,0,0
Capital Goods,AFT,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",AFP,Preferred stock and other adjustments,0,0,0,0
Software & Services,APT,Preferred stock and other adjustments,0,0,0,0
Utilities,AGL,Preferred stock and other adjustments,0,0,0,0
Real Estate,AGJ,Preferred stock and other adjustments,0,0,0,0
Materials,AMN,Preferred stock and other adjustments,0,0,0,0
Materials,AGR,Preferred stock and other adjustments,0,0,0,0
Software & Services,AHL,Preferred stock and other adjustments,0,0,0,0
Materials,A1C,Preferred stock and other adjustments,0,0,0,0
Real Estate,APW,Preferred stock and other adjustments,0,0,0,0
Consumer Services,AGI,Preferred stock and other adjustments,0,0,0,0
Transportation,AIZ,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,AXP,Preferred stock and other adjustments,0,0,0,0
Capital Goods,AJL,Preferred stock and other adjustments,0,0,0,0
Materials,AQG,Preferred stock and other adjustments,0,0,0,0
Materials,AUQ,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ACL,Preferred stock and other adjustments,0,0,0,0
Materials,ALY,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,ALC,Preferred stock and other adjustments,0,0,0,0
Materials,AL8,Preferred stock and other adjustments,0,0,0,0
Real Estate,LEP,Preferred stock and other adjustments,0,0,0,0
Materials,AJX,Preferred stock and other adjustments,0,0,0,0
Energy,AEB,Preferred stock and other adjustments,0,0,0,0
Materials,AQI,Preferred stock and other adjustments,0,0,0,0
Energy,AQX,Preferred stock and other adjustments,0,0,0,0
Materials,ALK,Preferred stock and other adjustments,0,0,0,0
Materials,AHQ,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,AMT,Preferred stock and other adjustments,0,0,0,0
Transportation,AQZ,Preferred stock and other adjustments,0,0,0,0
Materials,AGS,Preferred stock and other adjustments,0,0,0,0
Energy,AGE,Preferred stock and other adjustments,0,0,0,0
Materials,AYR,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,ALQ,Preferred stock and other adjustments,0,0,0,0
Materials,ARS,Preferred stock and other adjustments,0,0,0,0
Materials,AZI,Preferred stock and other adjustments,0,0,0,0
Materials,ATC,Preferred stock and other adjustments,0,0,0,0
Not Applic,AIQ,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,1AG,Preferred stock and other adjustments,0,0,0,0
Software & Services,ALU,Preferred stock and other adjustments,0,0,0,0
Materials,AME,Preferred stock and other adjustments,0,0,0,0
Materials,AJM,Preferred stock and other adjustments,0,0,0,0
Materials,AWC,Preferred stock and other adjustments,0,0,0,0
Retailing,AMA,Preferred stock and other adjustments,0,0,0,0
Materials,ANL,Preferred stock and other adjustments,0,0,0,0
Telecommunication Services,AYS,Preferred stock and other adjustments,0,0,0,0
Technology Hardware & Equipment,AMO,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,AMB,Preferred stock and other adjustments,0,0,0,0
Diversified Financials,AMH,Preferred stock and other adjustments,0,0,0,0
Materials,AMC,Preferred stock and other adjustments,0,0,0,0
Materials,ABR,Preferred stock and other adjustments,0,0,0,0
Energy,AOW,Preferred stock and other adjustments,0,0,0,0
Insurance,AMP,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,ANQ,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,ALT,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ANR,Preferred stock and other adjustments,0,0,0,0
Materials,AHR,Preferred stock and other adjustments,0,0,0,0
Materials,ADN,Preferred stock and other adjustments,0,0,0,0
Materials,ATM,Preferred stock and other adjustments,0,0,0,0
"Food, Beverage & Tobacco",AS1,Preferred stock and other adjustments,0,0,0,0
Materials,AAR,Preferred stock and other adjustments,0,0,0,0
Materials,AGG,Preferred stock and other adjustments,0,0,0,0
Software & Services,AB1,Preferred stock and other adjustments,0,0,0,0
Materials,AWV,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,ANN,Preferred stock and other adjustments,0,0,0,0
Materials,ASN,Preferred stock and other adjustments,0,0,0,0
Real Estate,ATT,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ADO,Preferred stock and other adjustments,0,0,0,0
Energy,AVD,Preferred stock and other adjustments,0,0,0,0
Materials,AZY,Preferred stock and other adjustments,0,0,0,0
Not Applic,APL,Preferred stock and other adjustments,0,0,0,0
"Pharmaceuticals, Biotechnology & Life Sciences",ANP,Preferred stock and other adjustments,0,0,0,0
Retailing,APE,Preferred stock and other adjustments,0,0,0,0
Utilities,APA,Preferred stock and other adjustments,0,0,0,0
Health Care Equipment & Services,AHX,Preferred stock and other adjustments,0,0,0,0
Media,APO,Preferred stock and other adjustments,0,0,0,0
Diversified Financials,APD,Preferred stock and other adjustments,0,0,0,0
Materials,AOP,Preferred stock and other adjustments,0,0,0,0
Materials,AON,Preferred stock and other adjustments,0,0,0,0
Automobiles & Components,ATL,Preferred stock and other adjustments,0,0,0,0
Software & Services,APX,Preferred stock and other adjustments,0,0,0,0
Class Pend,ATZ,Preferred stock and other adjustments,0,0,0,0
Software & Services,AD1,Preferred stock and other adjustments,0,0,0,0
Consumer Services,AQS,Preferred stock and other adjustments,0,0,0,0
Materials,ARU,Preferred stock and other adjustments,0,0,0,0
Automobiles & Components,ARB,Preferred stock and other adjustments,0,0,0,0
Materials,ARX,Preferred stock and other adjustments,0,0,0,0
Materials,AXE,Preferred stock and other adjustments,0,0,0,0
Materials,ARL,Preferred stock and other adjustments,0,0,0,0
Consumer Services,AAD,Preferred stock and other adjustments,0,0,0,0
Materials,ADV,Preferred stock and other adjustments,0,0,0,0
Real Estate,ARF,Preferred stock and other adjustments,0,0,0,0
Materials,ARD,Preferred stock and other adjustments,0,0,0,0
Materials,AXT,Preferred stock and other adjustments,0,0,0,0
Diversified Financials,ALI,Preferred stock and other adjustments,0,0,0,0
Not Applic,ARG,Preferred stock and other adjustments,0,0,0,0
Materials,ARE,Preferred stock and other adjustments,0,0,0,0
Materials,AGY,Preferred stock and other adjustments,0,0,0,0
Commercial & Professional Services,ARA,Preferred stock and other adjustments,0,0,0,0
Consumer Services,ALL,Preferred stock and other adjustments,0,0,0,0
Materials,AHK,Preferred stock and other adjustments,0,0,0,0
Energy,AJQ,Preferred stock and other adjustments,0,0,0,0
